category,sku,ean,price,primary_image_url,currency,link,time,title,availability,desc
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:231956,,"SG$1,.82",http://i2.expansys.com/img/b/231956/momax-glossy-screen-protector-for-htc-one-s.jpg,SGD,http://www.expansys.com.sg/momax-glossy-screen-protector-for-htc-one-s-231956/,11:20:08.079000,Momax Glossy Screen Protector for HTC One S,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:225922,,"SG$1,.82",http://i1.expansys.com/img/b/225922/momax-clear-screen-protector-for-motorola-milestone-3.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-motorola-milestone-3-225922/,11:20:08.435000,Momax Clear Screen Protector for Motorola Milestone 3,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:224069,ean:5055147575350,"SG$1,.99",http://i2.expansys.com/img/b/224069/momax-clear-screen-protector-for-galaxy-tab-8-9.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-tab-8-9-224069/,11:20:08.472000,Momax Clear Screen Protector for Galaxy Tab 8.9,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235395,,"SG$1,.82",http://i2.expansys.com/img/b/235395/momax-clear-screen-protector-for-galaxy-note-10-1.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-note-10-1-235395/,11:20:08.519000,Momax Clear Screen Protector for Galaxy Tab 2/Note 10.1,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:222864,,"SG$1,.82",http://i1.expansys.com/img/b/222864/momax-clear-screen-protector-for-sony-ericsson-arc-arc.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-ericsson-arc-arc-222864/,11:20:08.557000,Momax Clear Screen Protector for Sony Ericsson Arc / Arc,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235478,,"SG$1,.82",http://i2.expansys.com/img/b/235478/capdase-screenguard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screenguard-aris-protective-film-for-sony-xperia-ion-lt28i-235478/,11:20:08.673000,CAPDASE ScreenGuard - Aris for Sony Experia Ion ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235373,,"SG$1,.82",http://i1.expansys.com/img/b/235373/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-neo-l-mt25i-235373/,11:20:08.720000,CAPDASE ScreenGuard - Aris for Sony Xperia Neo L ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235384,,"SG$1,.82",http://i1.expansys.com/img/b/235384/capdase-screenguard-aris-protective-film-for-sony-xperia-u.jpg,SGD,http://www.expansys.com.sg/capdase-screenguard-aris-protective-film-for-sony-xperia-u-st25i-235384/,11:20:08.804000,CAPDASE ScreenGuard - Aris for Sony Xperia U ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235383,,"SG$1,.82",http://i1.expansys.com/img/b/235383/capdase-screen-guard-aumi-protective-film-for-htc-one-x.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aumi-protective-film-for-htc-one-x-s720e-235383/,11:20:08.842000,CAPDASE ScreenGuard - Aris for HTC One X ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235315,,"SG$1,.82",http://i2.expansys.com/img/b/235315/momax-clear-screen-protector-for-sony-xperia-acro-s.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-acro-s-lt26w-235315/,11:20:08.889000,Momax Clear Screen Protector for Sony Xperia Acro S ,,
"Home,Mobile Phones,Phone Accessories,Cases & Covers",sku:235157,,"SG$0,.97",http://i2.expansys.com/img/b/235157/b-stock-nokia-soft-cover-for-lumia-800.jpg,SGD,http://www.expansys.com.sg/b-stock-nokia-soft-cover-for-lumia-800-black-open-box-235157/,11:20:08.920000,B-Stock Nokia Soft Cover for Lumia 800 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235045,,"SG$1,.82",http://i2.expansys.com/img/b/235045/momax-clear-screen-protector-for-samsung-galaxy-ace-2.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-ace-2-i8160-235045/,11:20:09.137000,Momax Clear Screen Protector for Samsung Galaxy Ace 2 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235370,,"SG$1,.82",http://i1.expansys.com/img/b/235370/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-samsung-galaxy-beam-gt-i8530-235370/,11:20:09.189000,CAPDASE ScreenGuard - Aris for Samsung Galaxy Beam ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:235044,,"SG$1,.82",http://i1.expansys.com/img/b/235044/momax-clear-screen-protector-for-samsung-galaxy-beam.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-beam-i8530-235044/,11:20:09.221000,Momax Clear Screen Protector for Samsung Galaxy Beam ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:234800,,"SG$1,.99",http://i1.expansys.com/img/b/234800/momax-clear-screen-protector-for-sony-ericsson-mini-pro.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-ericsson-mini-pro-234800/,11:20:09.274000,Momax Clear Screen Protector for Sony Ericsson Mini Pro,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:238009,,"SG$1,.82",http://i2.expansys.com/img/b/238009/capdase-screen-guard-aris-protective-film-for-htc-j.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-htc-j-238009/,11:20:09.422000,CAPDASE ScreenGuard - Aris for HTC J ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:234248,,"SG$1,.82",http://i2.expansys.com/img/b/234248/momax-clear-screen-protector-for-sony-neo-l-mt25i.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-neo-l-mt25i-234248/,11:20:09.491000,Momax Clear Screen Protector for Sony Neo L MT25i,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:238093,,"SG$1,.82",http://i1.expansys.com/img/b/238093/capdase-screenguard-aris-protective-film-for-galaxy-note2.jpg,SGD,http://www.expansys.com.sg/capdase-screenguard-aris-protective-film-for-galaxy-note2-238093/,11:20:09.560000,CAPDASE ScreenGuard - Aris for Galaxy Note2 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240792,,"SG$1,.82",http://i1.expansys.com/img/b/240792/capdase-screen-guard-aris-for-sony-xperia-t.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-sony-xperia-t-240792/,11:20:09.606000,CAPDASE ScreenGuard - Aris for Sony Xperia T ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240582,,"SG$1,.99",http://i1.expansys.com/img/b/240582/momax-clear-screen-protector-for-nokia-lumia-920.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-920-240582/,11:20:09.707000,Momax Screen Protector for Nokia Lumia 920 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240593,,"SG$1,.82",http://i1.expansys.com/img/b/240593/capdase-screen-guard-aris-for-htc-8x.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-htc-8x-240593/,11:20:09.945000,CAPDASE ScreenGuard - Aris for HTC 8X ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:234036,,"SG$1,.82",http://i2.expansys.com/img/b/234036/momax-clear-screen-protector-for-lg-prada-3-0-p940.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-lg-prada-3-0-p940-234036/,11:20:10.141000,Momax Clear Screen Protector for LG Prada 3.0 P940,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:238701,,"SG$1,.82",http://i1.expansys.com/img/b/238701/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-nokia-asha-305-306-238701/,11:20:10.192000,CAPDASE ScreenGuard - Aris for Nokia Asha 305/306 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:239510,,"SG$1,.82",http://i1.expansys.com/img/b/239510/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-miro-st23i-st23a-239510/,11:20:10.239000,CAPDASE ScreenGuard - Aris for Sony Xperia Miro ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:237719,,"SG$1,.82",http://i2.expansys.com/img/b/237719/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-tx-lt29i-237719/,11:20:10.277000,CAPDASE ScreenGuard - Aris for Sony Xperia TX ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:239016,,"SG$1,.82",http://i2.expansys.com/img/b/239016/momax-clear-screen-protector-for-sony-xperia-j-st26i.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-j-st26i-239016/,11:20:10.324000,Momax Clear Screen Protector for Sony Xperia J ST26i,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:239017,,"SG$1,.82",http://i2.expansys.com/img/b/239017/momax-clear-screen-protector-for-htc-desire-x.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-desire-x-239017/,11:20:10.361000,Momax Clear Screen Protector for HTC Desire X,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:239015,,"SG$1,.82",http://i2.expansys.com/img/b/239015/momax-clear-screen-protector-for-htc-j.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-j-239015/,11:20:10.392000,Momax Clear Screen Protector for HTC J,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:237717,,"SG$1,.82",http://i2.expansys.com/img/b/237717/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-sony-xperia-j-st26i-237717/,11:20:10.609000,CAPDASE ScreenGuard - Aris for Sony Xperia J ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:237387,,"SG$1,.82",http://i2.expansys.com/img/b/237387/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-lg-optimus-4x-hd-p880-237387/,11:20:10.725000,CAPDASE ScreenGuard - Aris for LG Optimus 4X HD ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240793,,"SG$1,.82",http://i1.expansys.com/img/b/240793/capdase-screen-guard-aris-for-lg-optimus-vu.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-lg-optimus-vu-240793/,11:20:10.763000,CAPDASE ScreenGuard - Aris for LG Optimus Vu ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:236181,,"SG$1,.99",http://i1.expansys.com/img/b/236181/capdase-screen-guard-aris-protective-film.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-protective-film-for-samsung-galaxy-ace-duos-gt-s6802-236181/,11:20:10.847000,CAPDASE ScreenGuard - Aris for Samsung Galaxy Ace Duos ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248591,,"SG$1,.82",http://i1.expansys.com/img/b/248591/at-screen-guard-for-samsung-galaxy-express-i8730.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-express-i8730-crystal-clear-248591/,11:20:10.894000,AT Screen Guard for Samsung Galaxy Express i8730 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:240972,,"SG$1,.82",http://i1.expansys.com/img/b/240972/capdase-screen-guard-aris-for-lg-optimus-l9.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-lg-optimus-l9-240972/,11:20:11.048000,CAPDASE ScreenGuard - Aris for LG Optimus L9 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248590,,"SG$1,.82",http://i1.expansys.com/img/b/248590/at-screen-guard-for-asus-memo-pad-7-me172.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-asus-memo-pad-7-me172-crystal-clear-248590/,11:20:11.226000,"AT Screen Guard for ASUS MeMo Pad 7"" (ME172) ",,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:246804,,"SG$1,.82",http://i1.expansys.com/img/b/246804/capdase-screen-guard-aris-for-lg-optimus-g-e975.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-lg-optimus-g-e975-246804/,11:20:11.264000,CAPDASE ScreenGuard - Aris for LG Optimus G ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248589,,"SG$1,.83",http://i2.expansys.com/img/b/248589/at-screen-guard-for-samsung-galaxy-s4-i9500.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-s4-i9500-crystal-clear-248589/,11:20:11.480000,AT Screen Guard for Samsung Galaxy S4 i9500 / i9505 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:246602,,"SG$1,.82",http://i1.expansys.com/img/b/246602/momax-clear-screen-protector-for-sony-xperia-t.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-sony-xperia-t-246602/,11:20:11.512000,Momax Clear Screen Protector for Sony Xperia T,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:242468,,"SG$1,.82",http://i2.expansys.com/img/b/242468/at-screen-guard-for-sony-xperia-z-l36i.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z-l36i-crystal-clear-242468/,11:20:11.565000,AT Screen Guard for Sony Xperia Z L36i ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:241903,,"SG$1,.82",http://i1.expansys.com/img/b/241903/momax-clear-screen-protector-for-nokia-lumia-620.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-620-241903/,11:20:11.728000,Momax Clear Screen Protector for Nokia Lumia 620,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:242467,,"SG$1,.82",http://i2.expansys.com/img/b/242467/at-screen-guard-for-htc-one-sv-c525e.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-htc-one-sv-c525e-crystal-clear-242467/,11:20:11.766000,AT Screen Guard for HTC One SV C525e ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:242051,,"SG$1,.82",http://i1.expansys.com/img/b/242051/capdase-screen-guard-aris-for-nokia-lumia-620.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-nokia-lumia-620-242051/,11:20:11.850000,CAPDASE ScreenGuard - Aris for Nokia Lumia 620 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:241056,,"SG$1,.82",http://i2.expansys.com/img/b/241056/momax-clear-screen-protector-for-htc-one-sv-c525e.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-htc-one-sv-c525e-241056/,11:20:11.966000,Momax Clear Screen Protector for HTC One SV (C525e),,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:241630,,"SG$1,.82",http://i1.expansys.com/img/b/241630/at-pixel-screen-guard-for-lg-optimus-l9.jpg,SGD,http://www.expansys.com.sg/at-pixel-screen-guard-for-lg-optimus-l9-anti-fingerprint-crystal-clear-241630/,11:20:12.066000,AT Screen Guard  for LG Optimus L9 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251410,,"SG$1,.99",http://i1.expansys.com/img/b/251410/momax-screen-protector-for-lg-optimus-g-pro.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-lg-optimus-g-pro-crystal-clear-251410/,11:20:12.151000,Momax Screen Protector for LG Optimus G Pro ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:241621,,"SG$1,.82",http://i1.expansys.com/img/b/241621/at-pixel-screen-guard-for-htc-8x.jpg,SGD,http://www.expansys.com.sg/at-pixel-screen-guard-for-htc-8x-crystal-clear-241621/,11:20:12.229000,AT Screen Guard  for HTC 8X ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251411,,"SG$1,.82",http://i1.expansys.com/img/b/251411/momax-screen-protector-for-sony-xperia-tablet-z.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-sony-xperia-tablet-z-crystal-clear-251411/,11:20:12.397000,Momax Screen Protector for Sony Xperia Tablet Z ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251401,,"SG$1,.82",http://i1.expansys.com/img/b/251401/at-screen-guard-for-htc-desire-600.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-htc-desire-600-crystal-clear-251401/,11:20:12.429000,AT Screen Guard  for HTC Desire 600 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251399,,"SG$1,.82",http://i2.expansys.com/img/b/251399/at-screen-guard-for-lg-optimus-g-pro.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-lg-optimus-g-pro-anti-fingerprint-crystal-clear-251399/,11:20:12.651000,AT Screen Guard for LG Optimus G Pro ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251398,,"SG$1,.82",http://i2.expansys.com/img/b/251398/at-screen-guard-for-lg-optimus-g-pro.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-lg-optimus-g-pro-crystal-clear-251398/,11:20:12.713000,AT Screen Guard for LG Optimus G Pro ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251405,,"SG$1,.82",http://i2.expansys.com/img/b/251405/at-screen-guard-for-htc-butterfly-s.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-htc-butterfly-s-crystal-clear-251405/,11:20:12.751000,AT Screen Guard  for HTC Butterfly S ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251402,,"SG$1,.82",http://i1.expansys.com/img/b/251402/at-screen-guard-for-htc-desire-600.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-htc-desire-600-anti-fingerprint-crystal-clear-251402/,11:20:12.798000,AT Screen Guard  for HTC Desire 600 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251409,,"SG$1,.82",http://i2.expansys.com/img/b/251409/momax-screen-protector-for-asus-fonepad.jpg,SGD,http://www.expansys.com.sg/momax-screen-protector-for-asus-fonepad-crystal-clear-251409/,11:20:12.851000,Momax Screen Protector for ASUS FonePad ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251396,,"SG$1,.82",http://i2.expansys.com/img/b/251396/at-screen-guard-for-sony-xperia-zr.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-zr-crystal-clear-251396/,11:20:12.898000,AT Screen Guard for Sony Xperia ZR ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251386,,"SG$1,.82",http://i2.expansys.com/img/b/251386/at-screen-guard-for-samsung-galaxy-grand-duos.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-grand-duos-anti-fingerprint-crystal-clear-251386/,11:20:13.051000,AT Screen Guard  for Galaxy Grand Duos ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:251384,,"SG$1,.99",http://i1.expansys.com/img/b/251384/at-screen-guard-for-samsung-galaxy-core.jpg,SGD,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-core-crystal-clear-251384/,11:20:13.330000,AT Screen Guard  for Samsung Galaxy Core ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248893,,"SG$1,.82",http://i1.expansys.com/img/b/248893/capdase-screen-guard-aris-for-nokia-lumia-720.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-nokia-lumia-720-248893/,11:20:13.484000,CAPDASE ScreenGuard - Aris for Nokia Lumia 720 ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248762,,"SG$1,.83",http://i1.expansys.com/img/b/248762/capdase-screen-guard-aris-for-samsung-galaxy-express.jpg,SGD,http://www.expansys.com.sg/capdase-screen-guard-aris-for-samsung-galaxy-express-248762/,11:20:13.547000,CAPDASE ScreenGuard - Aris for Samsung Galaxy Express ,,
"Home,Mobile Phones,Phone Accessories,Screen Protectors & Cleaning",sku:248886,,"SG$1,.82",http://i2.expansys.com/img/b/248886/momax-clear-screen-protector-for-nokia-lumia-720.jpg,SGD,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-lumia-720-248886/,11:20:13.716000,Momax Clear Screen Protector for Nokia Lumia 720,,
